Date,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG
6/4/2018,83.2634964,136.0686035,141.2137604,24.91065025,57.65200043,108.3292389,94.78379822,193.2799988,29.38100052,65.83591461
6/5/2018,84.81749725,136.5236206,143.9254761,24.84305573,57.55099869,107.9117355,94.25067139,192.9400024,29.37294769,65.6495285
6/6/2018,84.78749847,139.6465454,147.746048,24.40063667,57.34749985,109.0754242,96.45310974,191.3399963,29.32457924,65.98678589
6/7/2018,84.46499634,139.4502106,147.8392639,24.66485786,56.72100067,109.5551147,96.83766937,188.1799927,29.41325188,67.23818207
6/8/2018,84.19950104,138.5847626,146.4134979,24.57883453,56.63550186,110.2035828,97.10862732,189.1000061,29.55834389,68.49847412
6/11/2018,84.45600128,139.4591827,146.0034637,24.53582001,57.04499817,108.9599457,96.86390686,191.5399933,29.26010323,68.80908966
6/12/2018,84.9375,140.5209351,146.8514709,24.87992287,57.40950012,108.8533554,96.30454254,192.3999939,29.26010323,68.55171204
6/13/2018,85.24299622,138.0404816,142.8911133,24.8983593,57.21149826,108.9332962,96.11226654,192.4100037,29.19561386,67.86834717
6/14/2018,86.19300079,136.6396332,139.9463959,25.23631477,58.00550079,108.7378616,94.41673279,196.8099976,29.14724541,67.44232178
6/15/2018,85.79850006,133.8558197,138.6138916,25.4943943,57.96350098,108.9155273,94.30310822,195.8500061,29.30846024,68.67596436
6/18/2018,86.1894989,132.6601715,137.7192841,25.6357193,59.17900085,107.7695999,94.54782104,198.3099976,29.14724541,67.30918884
6/19/2018,86.73899841,127.859848,132.5847473,25.56812668,58.93450165,108.8799973,93.9972229,197.4900055,29.19561386,67.74407196
6/20/2018,87.5039978,127.7081985,134.5136871,25.6848793,59.20349884,108.4092102,93.98847198,202,29.38906288,67.31806946
6/21/2018,86.51100159,124.496048,132.3330994,25.45752335,58.47200012,107.8850861,93.96224213,201.5,29.26010323,67.84170532
6/22/2018,85.78350067,124.8618774,133.4140778,25.50053406,58.46450043,109.1198425,92.42403412,201.7400055,29.42936897,68.72034454
6/25/2018,83.15750122,121.8639145,130.1339874,25.71560097,56.9640007,108.8977661,91.58500671,196.3500061,29.32457924,69.03985596
6/26/2018,84.55449677,120.9359741,130.1339874,25.82620811,56.63100052,108.6845856,91.64620209,199,29.32457924,69.22621155
6/27/2018,83.02549744,120.1061707,129.8823547,25.93066978,55.84700012,108.0272217,90.23033142,195.8399963,29.18755913,68.95110321
6/28/2018,85.07250214,121.3731842,130.5659943,25.97982407,56.3390007,108.3736572,91.70735931,196.2299957,29.30846024,69.27061462
6/29/2018,84.98999786,121.0519638,130.9218445,26.17645454,56.45949936,107.7873459,91.0693512,194.3200073,29.24397278,69.27947235
7/2/2018,85.68900299,121.6051559,132.1954956,26.36079788,57.10549927,108.0005722,91.83848572,197.3600006,29.28428078,69.3416214
7/3/2018,84.69799805,119.4102173,131.3339081,26.30549431,55.81399918,109.004364,90.55371857,192.7299957,29.30039978,69.13748169
7/5/2018,84.9865036,121.1768951,130.8282471,26.37308884,57.0644989,111.0385818,91.14245605,198.4499969,29.71955109,70.30012512
7/6/2018,85.53150177,120.8199921,131.0904388,26.47754669,57.75400162,111.7048035,91.44123077,203.2299957,29.91300964,70.38887787
7/9/2018,86.9509964,125.7809067,135.2484589,25.71560097,58.36399841,111.9713135,94.27076721,204.7400055,29.95331573,69.10196686
7/10/2018,87.15350342,126.0307465,135.370224,25.91223526,58.35699844,113.1527634,93.69081116,203.5399933,30.17094612,70.84149933
7/11/2018,87.75,122.0245132,132.4389648,26.08428574,58.57300186,112.1400681,93.48869324,202.5399933,29.9936161,70.25574493
7/12/2018,89.83100128,124.3979187,131.8583984,26.02283669,60.06299973,113.490303,93.89289093,206.9199982,30.24348831,70.01609802
7/13/2018,90.65149689,125.58461,128.8428192,26.0474205,60.22100067,111.8647156,93.46234131,207.3200073,30.25155258,70.38887787
7/16/2018,91.12449646,123.2022934,127.6160355,25.89994431,59.82550049,110.7631989,97.17058563,207.2299957,30.13064194,70.58411407
7/17/2018,92.19650269,123.9785614,129.2361908,25.7586174,60.65399933,114.6895447,97.10028076,209.9900055,30.34827805,71.02789307
7/18/2018,92.14600372,125.9147644,130.3693542,25.7586174,60.64550018,113.5258484,98.00539398,209.3600006,30.35634422,70.75276947
7/19/2018,90.64849854,125.160675,131.3901062,25.95524597,59.95500183,111.8736115,96.56427002,208.0899963,30.11452484,70.50827789
7/20/2018,90.68499756,122.8265839,128.4588776,25.83849716,59.89400101,111.7936554,97.78569794,209.9400024,30.09034157,70.46348572
7/23/2018,90.09999847,122.3417969,126.9230499,25.56812668,60.54999924,112.4865341,99.60469818,210.9100037,29.9936161,70.31122589
7/24/2018,91.46199799,123.858963,130.9593353,25.59271049,62.90750122,114.9116058,100.3076859,214.6699982,30.38858795,70.74110413
7/25/2018,93.18049622,126.1122437,132.3453522,25.73403549,63.79700089,114.2542572,101.2127686,217.5,30.62233543,71.17099762
7/26/2018,90.40000153,127.9974747,133.6658173,25.9736805,64.27500153,115.7288437,100.9227982,176.2599945,30.75937843,71.72621918
7/27/2018,90.8635025,127.9794998,131.8583984,25.93066978,62.64450073,116.8570251,101.9597092,174.8899994,30.96089363,72.16506958
7/30/2018,88.96099854,125.4569244,129.4234772,25.6848793,61.5019989,117.4077377,102.5748138,171.0599976,31.10598564,71.82475281
7/31/2018,88.87200165,129.0926971,135.5949707,26.11500931,61.36100006,117.7186813,101.0106659,172.5800018,32.18611145,72.43373871
8/1/2018,89.85849762,124.3706436,132.8979187,25.8077774,61.6495018,117.8252792,101.6345596,171.6499939,32.46016693,72.22776794
8/2/2018,91.71649933,123.8948746,133.0664673,25.98596954,62.05649948,116.5904999,102.0651398,176.3699951,32.23254776,73.43675995
8/3/2018,91.16449738,124.3437271,134.2557678,26.10886955,61.90800095,117.2123413,102.8911667,177.7799988,32.95605469,73.73233032
8/6/2018,92.38749695,125.2145157,134.7895966,26.18260193,61.88349915,117.2745209,102.9175186,185.6900024,33.36252213,73.90246582
8/7/2018,93.12400055,127.8179169,136.8404846,26.28091621,62.79199982,116.7770538,103.2953873,183.8099976,33.19992447,74.0099411
8/8/2018,94.3259964,125.4210129,135.6136932,26.33007431,63.06650162,116.519455,103.506279,185.1799927,33.66330338,73.75022125
8/9/2018,94.9260025,124.3527145,130.9499817,26.64959717,63.22299957,116.5460968,102.7066193,183.0899963,33.32999802,72.89945221
8/10/2018,94.31500244,122.0186234,128.3465118,26.50213242,62.62549973,116.146347,101.6960831,180.2599945,33.27309418,72.92629242
8/13/2018,94.80999756,121.2106628,128.2154236,26.61273003,62.43199921,115.67556,100.079216,180.0500031,33.17553711,73.00689697
8/14/2018,95.98249817,121.1208954,129.8448944,26.85120392,62.9070015,115.035965,100.7470322,181.1100006,33.09424973,72.81884003
8/15/2018,94.1309967,118.5174942,127.0822372,27.02463531,61.61100006,115.8620834,99.9122467,179.5299988,33.46007156,73.70545197
8/16/2018,94.3259964,122.3238602,128.6274414,27.45821762,61.20299911,117.6831284,100.8524857,174.6999969,33.67142487,74.95030212
8/17/2018,94.11100006,125.088829,131.6617126,27.58209801,60.79249954,119.4508667,100.8524857,173.8000031,34.21608353,74.95030212
8/20/2018,93.83550262,124.4873352,131.6054993,27.41485977,61.09749985,121.5916977,100.7206802,172.5,34.41119766,74.90551758
8/21/2018,94.17099762,125.6723785,134.6959534,27.30955696,60.87049866,120.232605,101.3358002,172.6199951,34.27298737,75.1383667
8/22/2018,95.24500275,125.3491974,133.5534363,27.21045303,61.08750153,119.5752258,101.028244,173.6399994,34.1998291,74.68162537
8/23/2018,95.14499664,122.7996292,132.2142334,27.19187546,61.05799866,120.0193634,100.8173599,172.8999939,34.30550766,74.54727936
8/24/2018,95.26950073,124.0744247,135.5668793,27.2723999,61.83750153,120.7655334,100.773407,174.6499939,34.46809769,74.65475464
8/27/2018,96.38400269,127.5127106,136.9154663,27.03702736,62.81349945,120.6493149,102.5572357,177.4600067,33.80149841,74.72639465
8/28/2018,96.64099884,127.4767914,137.1963959,26.88216591,62.29299927,120.1128006,102.0563736,176.2599945,33.73646164,74.76224518
8/29/2018,99.90499878,127.3511429,136.7187958,27.14232254,63.23249817,120.5956497,101.7224426,175.8999939,33.73646164,74.77118683
8/30/2018,100.1190033,124.8374634,134.218338,27.21665192,62.72200012,120.6761398,101.2215805,177.6399994,33.73646164,74.69954681
8/31/2018,100.635498,124.6489487,134.6678467,27.0741806,61.59000015,120.4436646,100.6855392,175.7299957,33.75271988,74.28756714
9/4/2018,101.975502,124.1013565,132.7012024,27.24761581,60.56549835,119.5762482,101.1864166,171.1600037,33.6307869,74.0636673
9/5/2018,99.74099731,126.2110062,135.6792603,27.37769127,59.95500183,121.4898911,100.6943054,167.1799927,34.02098465,74.59207153
9/6/2018,97.91549683,127.0907822,135.8852844,27.47680473,59.19950104,122.3930664,100.2637329,162.5299988,33.964077,74.01890564
9/7/2018,97.60350037,126.8663406,138.2545929,27.29717064,58.87950134,122.7954712,100.4570618,163.0399933,34.30550766,73.35617828
9/10/2018,96.95050049,127.5216904,139.1723785,27.63784409,58.75299835,122.697113,99.92102051,164.1799927,34.1917038,73.77709198
9/11/2018,99.35749817,127.5037308,139.1630402,27.37769127,59.49950027,123.8595963,100.5537338,165.9400024,34.39493561,73.44573975
9/12/2018,99.5,129.5236053,138.39505,27.32814217,58.58000183,124.6196823,99.36743164,162,34.47623444,74.43084717
9/13/2018,99.49349976,130.6547241,139.4158783,27.52635193,59.10699844,125.0936356,99.75405884,161.3600006,34.83390427,74.73535156
9/14/2018,98.5094986,130.0801697,138.3763428,27.30336761,58.89899826,124.7359467,99.73648071,162.3200073,34.92333603,74.87862396
9/17/2018,95.40149689,131.2651672,139.5751038,27.54493332,57.99150085,125.1562195,100.0352554,160.5800018,34.96398163,75.45179749
9/18/2018,97.05249786,133.8236847,139.5751038,27.37769127,58.35549927,125.674881,100.439476,160.3000031,35.37044525,75.22793579
9/19/2018,96.32099915,137.136261,142.7123413,26.7830658,58.71350098,125.6033325,103.3568878,163.0599976,35.16721344,75.22793579
9/20/2018,97.21499634,140.0449219,144.2856445,26.87597847,59.57849884,126.9625626,104.2444077,166.0200043,35.56554794,76.44589996
9/21/2018,95.75050354,140.3860474,143.1056824,27.03702736,58.60599899,127.7673645,103.5589905,162.9299927,35.8175621,76.85784912
9/24/2018,96.71800232,138.2494812,141.9256744,26.75828743,58.97800064,125.6122742,102.56604,165.4100037,35.71187592,75.46971893
9/25/2018,98.72750092,138.330246,141.6821899,26.37425804,59.69449997,123.9758606,102.2760391,164.9100037,35.59806442,74.43981934
9/26/2018,98.74250031,137.504364,142.6467896,26.13888741,59.70299911,123.5466309,101.0721817,166.9499969,35.5086441,74.56520844
9/27/2018,100.6490021,136.875946,142.2610626,26.51672173,60.36800003,123.6002884,100.6328049,168.8399963,35.68748474,74.20697021
9/28/2018,100.1500015,136.8939056,141.4238281,27.04321671,60.35400009,123.5555573,99.15651703,164.4600067,35.82568741,74.53833771
10/1/2018,100.2180023,136.7053833,141.9224243,26.88836288,60.42649841,124.9147873,99.73648071,162.4400024,35.98826981,74.93238068
10/2/2018,98.56549835,138.985611,145.6478119,27.26000404,60.38199997,125.6212234,100.149498,159.3300018,35.94762421,75.55032349
10/3/2018,97.63800049,142.0378723,148.8369751,26.6963501,60.57649994,124.3246002,101.0897522,162.4299927,36.42725372,74.35920715
10/4/2018,95.47100067,140.7182617,148.9310303,26.7830658,58.85350037,124.610733,102.0011902,158.8500061,36.33782578,73.36512756
10/5/2018,94.48249817,137.6300507,147.1341553,27.13612747,58.39149857,124.3871841,101.4260101,157.3300018,36.50854874,73.57112885
10/8/2018,93.22100067,137.6659546,144.7070465,27.26000404,57.79600143,124.6465149,102.0454407,157.25,36.80932999,73.7950058
10/9/2018,93.51599884,134.1738281,141.5366974,27.26619911,57.25849915,124.4766083,101.3375168,157.8999939,36.96377563,73.6158905
10/10/2018,87.76249695,129.020874,138.7238464,26.98127556,54.60800171,123.1621094,98.63861084,151.3800049,36.1833725,72.93525696
10/11/2018,85.96800232,126.5521317,137.79245,26.46717262,54.53699875,119.6835403,95.68308258,153.3500061,34.80139923,70.6336441
10/12/2018,89.43049622,127.5396194,139.6269684,26.57866478,56.02700043,119.7103806,94.63889313,153.7400055,35.58993912,70.80379486
10/15/2018,88.04750061,127.2972488,139.6551666,26.65299416,55.12200165,119.7819061,94.09912109,153.5200043,35.05339432,71.76205444
10/16/2018,90.9980011,129.0119171,142.9572449,26.91933441,56.65399933,122.1158752,96.11667633,158.7799988,35.71187592,72.55016327
10/17/2018,91.58650208,126.8842773,142.656189,26.6282177,56.37950134,124.709137,97.18737793,159.4199982,36.23214722,73.31139374
10/18/2018,88.53600311,121.9109116,138.4792328,26.68395996,54.89550018,124.7448959,95.64767456,154.9199982,35.76878738,72.49554443
10/19/2018,88.20149994,118.6404343,137.2656403,27.33433723,55.25899887,124.3424606,95.48841095,154.0500031,36.17524338,78.87414551
10/22/2018,89.46499634,116.2824326,136.8235016,26.94411087,55.56850052,124.0116119,94.11682892,154.7799988,36.069561,78.24170685
10/23/2018,88.43499756,107.4919205,131.3576965,26.96269417,55.74549866,124.2351685,93.13459015,154.3899994,35.85006332,78.74765778
10/24/2018,83.20999908,101.4930496,125.9577637,27.57590294,52.85599899,122.9295959,91.40020752,146.0399933,34.53313446,80.82567596
10/25/2018,89.10849762,104.4653549,128.6765594,27.16090393,55.17950058,123.8238144,92.78946686,150.9499969,35.28915787,80.41007996
10/26/2018,82.14050293,103.9413528,125.1205063,27.01844215,54.1875,122.4824829,91.51524353,145.3699951,34.63068771,79.38009644
10/29/2018,76.94400024,102.9747009,122.8250351,27.30336761,51.73649979,123.0011292,92.78063965,142.0899963,35.14281845,79.72340393
10/30/2018,76.52100372,106.1186752,124.8947372,27.48918724,52.4754982,125.8626633,94.41766357,146.2200012,34.86643219,80.5817337
10/31/2018,79.90049744,109.6059723,127.4159241,27.13612747,54.52899933,125.1830826,96.47062683,151.7899933,35.00462341,80.12095642
11/1/2018,83.27649689,112.6596146,132.3172607,27.03702736,54.29899979,125.9252853,96.43524933,151.75,35.50051117,80.94313812
11/2/2018,83.27649689,113.6443939,133.3238678,26.88216591,53.57450104,125.8000641,95.90428925,150.3500061,34.89894867,81.14187622
11/5/2018,81.38999939,114.2045059,134.198822,27.36530685,52.78649902,127.1592865,96.53255463,148.6799927,35.37857819,82.39774323
11/6/2018,82.14050293,116.8425674,136.8517456,27.44582748,53.47850037,127.4901581,96.9838562,149.9400024,34.96398163,82.67781067
11/7/2018,87.77449799,122.0554428,139.6363373,27.66881752,55.41199875,129.4396057,98.64744568,151.5299988,36.09394836,82.47904205
11/8/2018,87.74549866,118.7036667,137.9806366,27.71836281,54.73149872,129.931427,99.44385529,147.8699951,35.92191696,82.54228973
11/9/2018,85.62149811,114.6562347,136.2308197,27.89799309,53.85100174,129.9671783,98.47931671,144.9600067,36.27416992,83.49095917
11/12/2018,81.84249878,112.9306641,136.0050659,28.31919098,52.4679985,130.2175751,96.40867615,141.5500031,36.13490677,83.75295258
11/13/2018,81.5585022,113.7979584,138.507431,28.43688011,52.39849854,129.3769684,96.97501373,142.1600037,35.65158463,84.44865417
11/14/2018,79.95050049,113.0209808,138.4980164,28.22156525,52.72900009,128.9924622,94.97517395,144.2200012,35.15187073,84.46669769
11/15/2018,80.97200012,116.9239044,138.0088348,28.42751312,53.55250168,129.2160339,97.39976501,143.8500061,35.39762878,84.77390289
11/16/2018,79.67050171,117.4117584,139.1095276,28.63346672,53.41350174,130.5484161,97.32897949,139.5299988,35.64339066,84.76486969
11/19/2018,75.61450195,113.8160324,134.1235199,28.77077103,51.37099838,132.1044006,98.07228088,131.5500031,36.19226074,84.286026
11/20/2018,74.77300262,110.4642487,130.3135071,28.35886765,51.52249908,130.9597473,95.96624756,132.4299927,35.65977859,83.21086884
11/21/2018,75.83650208,111.9097519,133.4744263,28.05305672,52.17150116,126.9715042,95.2494812,134.8200073,35.30751801,82.58747864
11/23/2018,75.10299683,110.5094147,134.3775482,27.99064827,51.50500107,127.1861343,94.37342834,131.7299957,35.3402977,82.70492554
11/26/2018,79.0664978,112.7499695,140.0973053,28.20908546,52.79700089,127.2221451,96.68300629,136.3800049,35.5041275,83.0663147
11/27/2018,79.07099915,112.5692673,139.0531006,28.41503334,52.61399841,128.8869781,97.09004974,135,36.10214233,83.77103424
11/28/2018,83.88749695,118.1435242,143.0042877,28.59601974,54.58950043,131.7847443,98.16960907,136.7599945,36.78207779,84.03304291
11/29/2018,83.67849731,117.6556625,141.0851135,28.50240707,54.72900009,131.2537842,97.39091492,138.6799927,37.28178406,83.8613739
11/30/2018,84.50849915,122.5704041,145.7042389,28.95175552,55.48249817,132.1987,98.39083862,140.6100006,37.87161636,85.38825989
12/3/2018,88.61799622,125.5337067,152.5999908,29.00792313,55.81800079,131.5777893,99.31996918,141.0899963,37.67500687,84.31311035
12/4/2018,83.41999817,116.8335419,142.6091614,29.30124664,53.12350082,131.4157562,94.88667297,137.9299927,36.97868347,84.30406952
12/6/2018,84.95950317,115.9752579,145.2432709,29.27004433,53.90399933,131.3077698,93.08151245,139.6300049,36.8476181,84.52092743
12/7/2018,81.45649719,111.6206665,138.5356903,29.3074894,52.32899857,130.8758392,91.40020752,137.4199982,35.97925949,83.52709198
12/10/2018,82.05149841,111.4761047,138.3192902,29.33245468,52.6590004,130.7228088,89.69239044,141.8500061,36.37247849,84.05110931
12/11/2018,82.16200256,111.3405838,138.2910919,29.2638073,53.08250046,131.8387299,88.81633759,142.0800018,36.05299759,84.84617615
12/12/2018,83.17700195,113.2649231,139.3635406,29.2638073,53.68650055,132.3787079,89.39150238,144.5,36.17586136,84.95459747
12/13/2018,82.91899872,113.7437439,139.5234375,29.30124664,53.67699814,133.044632,89.48000336,145.0099945,36.51174927,87.1771698
12/14/2018,79.59549713,114.5297394,140.1819763,29.36989975,52.58549881,119.6897659,88.74554443,144.0599976,35.88095474,87.31268311
12/17/2018,76.04550171,112.4518127,137.4255829,28.46495819,51.28250122,116.2160645,87.61286926,140.1900024,35.31570816,83.81620789
12/18/2018,77.5739975,112.2711334,140.3889465,28.58353996,52.17050171,117.3679657,87.19699097,143.6600037,34.73408127,83.56324005
12/19/2018,74.7539978,110.5184555,137.4255829,28.53360939,51.77299881,114.83918,86.09086609,133.2400055,34.38181686,82.90367889
12/20/2018,73.04149628,109.8137665,136.0709229,28.58978271,51.17900085,115.4331284,85.3475647,133.3999939,34.36544037,82.19897461
12/21/2018,68.87249756,108.4766769,134.5186768,28.63970757,49.5625,115.2711411,83.33000946,124.9499969,34.34905624,82.18994141
12/24/2018,67.19799805,105.6579132,129.2410278,27.35407257,49.23350143,110.5465622,81.53369141,124.0599976,33.21855545,78.92834473
12/26/2018,73.54499817,112.7138443,134.7820587,27.7597332,52.39250183,114.0292587,84.91396332,134.1799927,34.56204224,81.39487457
12/27/2018,73.08200073,114.4393997,138.0276794,27.94696045,52.64500046,114.6592102,85.86965942,134.5200043,35.10271835,83.13860321
12/28/2018,73.90100098,113.4817505,137.3845978,27.92199898,52.33399963,114.5332031,85.68383026,133.1999969,35.19283295,82.37966919
12/31/2018,75.09850311,114.8007813,141.0632019,28.14667511,52.2480011,116.1350861,86.38289642,131.0899963,35.75808334,83.04824829
1/2/2019,76.95649719,114.1774063,140.0513763,27.50385094,52.73400116,114.9651718,87.87834167,135.6799927,35.43040085,82.46999359
1/3/2019,75.01399994,109.7776184,136.2214508,27.53506279,51.27349854,113.1383438,86.62942505,131.7400055,34.43916321,81.89178467
1/4/2019,78.76950073,115.7764893,143.4368134,27.84710503,53.9034996,115.0371704,89.82307434,137.9499969,35.2256012,83.56324005
1/7/2019,81.47550201,115.8487625,145.7820129,27.89703369,53.79600143,114.2992401,89.88551331,138.0500031,35.41400528,83.22893524
1/8/2019,82.82900238,117.240097,148.3920441,28.32766151,54.26850128,116.9540176,89.71602631,142.5299988,35.57785416,83.53613281
1/9/2019,82.97100067,117.6918182,145.9427948,28.09674263,54.08250046,116.0270767,89.5643692,144.2299957,35.5041275,82.17185211
1/10/2019,82.81099701,120.1220627,150.4724731,28.5772953,53.94150162,116.7290192,89.55545807,144.1999969,34.66034698,82.37062836
1/11/2019,82.02799988,119.3451157,149.6781311,28.5772953,53.2234993,116.7650223,89.12726593,143.8000031,35.12729263,82.91272736
1/14/2019,80.86049652,119.0740662,148.8554382,28.10923004,52.57550049,115.442131,90.04608917,145.3899994,34.70949554,82.35257721
1/15/2019,83.72799683,118.0712738,148.5149841,28.5772953,54.32550049,116.4140549,90.70623016,148.9499969,35.0044136,83.12957001
1/16/2019,84.18900299,118.9475937,148.8554382,28.58353996,54.4754982,115.2261505,91.43772888,147.5399933,34.49650955,82.55133057
1/17/2019,84.66100311,121.5495224,151.3708649,28.72083664,54.95600128,116.1710663,91.81239319,148.3000031,34.7914238,82.53947449
1/18/2019,84.80999756,124.2045288,155.6641083,28.75828552,55.36500168,117.6109695,93.3021698,150.0399933,34.84057236,83.24977875
1/22/2019,81.60849762,120.240181,150.2076874,28.86437988,53.93149948,115.9101028,91.83024597,147.5700073,34.62757874,82.35736084
1/23/2019,82.00099945,119.8583145,149.0445404,29.25132179,54.22050095,115.9101028,91.59830475,144.3000031,34.53747559,86.36414337
1/24/2019,82.74649811,120.6857224,149.8199615,29.3074894,54.20000076,114.3172302,91.65183258,145.8300018,33.54624176,85.87239075
1/25/2019,83.52850342,124.4409561,152.7231293,28.97672653,55.07550049,115.3971252,92.23168182,149.0099945,33.29228973,85.2349472
1/28/2019,81.89450073,113.0843353,147.9854279,28.80196953,53.99300003,116.0810699,92.66880035,147.4700012,32.3829689,85.16209412
1/29/2019,79.69400024,115.0483246,151.7585907,28.83317757,53.50299835,117.2869797,92.9274826,144.1900024,33.39878464,85.18030548
1/30/2019,83.52149963,118.3034821,154.0565033,29.1140213,54.8995018,118.4658661,93.14159393,150.4199982,34.06232834,86.07273865
1/31/2019,85.93650055,121.0767212,155.0872803,29.8067646,56.29449844,119.7617798,92.32978821,166.6900024,35.07875061,87.84845734
2/1/2019,81.31150055,119.0308762,154.9737701,29.61953926,55.93099976,120.7696991,92.66880035,165.7100067,35.43408203,88.75910187
2/4/2019,81.66549683,119.0036087,155.5695496,29.54464149,57.07099915,119.5817871,92.99885559,169.25,35.07048416,89.26904297
2/5/2019,82.94049835,120.0219574,155.2858734,29.51343727,57.59349823,119.5817871,92.58849335,171.1600037,34.7977829,88.73177338
2/6/2019,82.01300049,118.6944427,154.7846527,29.53216362,56.14450073,119.6897659,92.54391479,170.4900055,34.97958755,89.16888428
2/7/2019,80.71849823,117.0941544,153.0068207,30.03768158,55.29550171,118.8348465,91.33066559,166.3800049,34.45898438,88.45858002
2/8/2019,79.41100311,116.9304962,153.9051971,29.78180122,55.11899948,119.1498032,90.42077637,167.3300018,34.89695358,88.97763824
2/11/2019,79.55000305,117.2305527,153.1392059,29.8317318,55.10599899,118.789856,89.99255371,165.7899933,34.44246292,89.48758698
2/12/2019,81.90049744,120.6311569,156.2125854,29.90662384,56.37900162,120.7337036,91.52694702,165.0399933,34.5994606,90.38911438
2/13/2019,82,121.022171,153.8579102,29.89413452,56.43149948,120.9946518,91.96405792,164.0700073,34.45898438,90.37091064
2/14/2019,81.13249969,120.585701,153.5931549,29.86917496,56.45999908,120.8686752,91.36637878,163.9499969,34.68209839,89.66061401
2/15/2019,80.39749908,123.8408508,150.3495789,30.11881256,55.98149872,122.7315445,94.15856934,162.5,35.03743744,89.67881775
2/19/2019,81.3789978,123.4771576,148.7135468,30.2779026,56.32550049,122.1105576,93.82849121,162.2899933,35.20270157,91.05388641
2/20/2019,81.10500336,127.5778809,151.1911774,30.26532936,56.02949905,122.7045441,94.28346252,162.5599976,34.87215424,90.40731049
2/21/2019,80.97200012,126.2776947,153.9997711,30.49170494,55.21049881,121.8676071,94.08720398,160.0399933,34.82257843,90.86264801
2/22/2019,81.57800293,126.0958176,156.9502106,30.64892006,55.82799911,122.9295044,93.66792297,161.8899994,35.50019455,91.29063416
2/25/2019,81.65000153,128.578064,155.900528,30.44768715,55.86650085,123.3824234,94.64920044,164.6199951,35.59934998,90.67140198
2/26/2019,81.81999969,125.4592972,154.8981476,30.53572655,56.1004982,123.3009186,93.92662048,164.1300049,35.54977798,90.90818024
2/27/2019,82.05449677,126.9141312,154.6995392,30.37223244,56.14450073,123.0835114,93.81066132,162.8099976,35.4753952,90.07041168
2/28/2019,81.99150085,124.8774185,155.125061,30.55458832,56.32749939,123.781044,93.09700012,161.4499969,35.82247543,89.74256897
3/1/2019,83.58650208,124.9956131,154.4347382,30.5231514,57.42599869,125.3301315,93.15942383,162.2799988,35.83073044,89.64240265
3/4/2019,84.8085022,125.7957458,156.8083801,30.46654892,57.67100143,125.4478683,92.94532776,167.3699951,35.59109116,90.03398132
3/5/2019,84.62149811,124.695549,152.675827,30.44768715,58.45949936,125.7105713,92.87397003,171.2599945,35.44234085,90.23430634
3/6/2019,83.44750214,122.5951843,149.6403351,30.45397568,58.24700165,126.0004578,92.52605438,172.5099945,34.59120178,90.08860779
3/7/2019,81.29750061,120.749382,149.4322815,30.52943802,57.54249954,125.2304611,91.85701752,169.1300049,34.20281219,89.74256897
3/8/2019,81.04000092,119.4309769,150.368454,30.67406464,57.49850082,125.0673981,91.89267731,169.6000061,33.78963852,89.61507416
3/11/2019,83.53099823,121.0312424,151.701828,30.86270714,58.96300125,125.52034,93.08808136,172.0700073,34.29370499,90.6805191
3/12/2019,83.65499878,120.4583969,150.4914246,31.1016674,59.86249924,126.0819931,92.8115387,171.9199982,34.48376846,91.10852051
3/13/2019,84.54049683,121.3858719,151.0020142,31.20856476,59.95299911,126.2903366,93.12374878,173.3699951,34.71515274,92.13751221
3/14/2019,84.31099701,121.5586166,149.1863861,31.20227814,59.62649918,125.031189,93.97122192,170.1699982,34.03754425,92.26499176
3/15/2019,85.61799622,120.6311569,149.5552063,31.44123268,59.51499939,124.6507034,95.05063629,165.9799957,34.52509689,93.284935
3/18/2019,87.10749817,121.9313965,151.5883179,31.23371124,59.42750168,124.2611694,95.62155914,160.4700012,34.5498848,92.43804169
3/19/2019,88.09249878,121.97686,152.2219391,30.86270714,60.1230011,125.411644,95.27366638,161.5700073,34.95479965,92.79319
3/20/2019,89.8635025,120.9403305,150.9831238,30.87529373,61.32149887,124.3698578,93.23973083,165.4400024,34.84737015,92.62928772
3/21/2019,90.96299744,121.8950348,151.0493164,31.22743034,61.80649948,125.1036453,91.76781464,166.0800018,34.99611282,93.33045197
3/22/2019,88.2385025,117.994339,147.4652863,31.61730385,60.38249969,124.0256348,88.99343872,164.3399963,34.58293915,92.57463837
3/25/2019,88.71299744,119.4582443,148.7797394,31.68018341,59.86899948,123.7538528,88.25302124,166.2899933,34.61599731,92.84781647
3/26/2019,89.18800354,119.8764801,149.0350647,31.86882973,59.49200058,125.5293961,89.13617706,167.6799927,35.05396271,93.81307983
3/27/2019,88.28500366,119.2945633,149.6686707,31.77451706,58.90050125,125.6471786,88.83286285,165.8699951,34.72341919,93.70380402
3/28/2019,88.67099762,120.3583832,150.2103119,31.29030609,58.61349869,125.8102112,89.84091187,165.5500031,34.9465332,94.29571533
3/29/2019,89.03749847,123.1952896,151.8826752,31.52297211,58.8445015,126.6345978,90.30480194,166.6900024,35.09527588,94.75102234
4/1/2019,90.70950317,127.5233688,153.8496246,31.34061813,59.94900131,125.9008255,93.34677887,168.6999969,35.40103149,94.37767029
4/2/2019,90.6989975,127.4687653,154.0491943,31.62358665,60.27700043,124.750351,93.79279327,174.1999969,35.45887375,94.47784424
4/3/2019,91.03500366,126.6231766,155.2559509,31.40350151,60.54050064,124.2611694,93.98014069,173.5399933,35.40103149,94.42321777
